time,MAC000055,MAC000203,MAC000214,MAC000239,MAC000250,MAC000676,MAC000727,MAC000734,MAC000761,MAC000792,MAC000864,MAC001072,MAC001210,MAC001238,MAC001607,MAC001759,MAC001795,MAC001799,MAC001816,MAC001906,MAC001996,MAC002205,MAC002220,MAC002733,MAC002756,MAC002877,MAC003046,MAC003473,MAC003488,MAC003490,MAC003718,MAC004146,MAC004508,MAC004619,MAC004848,MAC004856,MAC004933,MAC005219,MAC005325,MAC005531
05:08:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:09:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:10:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:11:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:12:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:13:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:14:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:15:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:16:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:17:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:18:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:19:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:20:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:21:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:22:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:23:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:24:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:25:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:26:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:27:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:28:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:29:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:30:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:31:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:32:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:33:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:34:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:35:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:36:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:37:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:38:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:39:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:40:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:41:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:42:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:43:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:44:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:45:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:46:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:47:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:48:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:49:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:50:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:51:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:52:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:53:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:54:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:55:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:56:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:57:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:58:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
05:59:00,0.194,0.264,0.088,0.174,0.114,0.118,0.156,0.198,0.39,0.196,0.434,0.17,0.096,0.51,0.332,0.394,0.148,0.026,0.128,0.094,0.086,0.172,0.21,0.154,0.106,0.066,0.084,0.072,0.27,0.058,0.242,0.18,0.086,0.118,0.106,0.12,0.172,0.106,0.17,0.134
06:00:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:01:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:02:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:03:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:04:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:05:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:06:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:07:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:08:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:09:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:10:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:11:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:12:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:13:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:14:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:15:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:16:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:17:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:18:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:19:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:20:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:21:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:22:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:23:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:24:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:25:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:26:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:27:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:28:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
06:29:00,0.266,0.14,0.192,0.228,0.108,0.564,0.22,0.354,0.42,0.204,0.174,0.078,0.3,0.05,0.902,0.244,0.152,0.09,0.16,0.032,0.098,0.294,0.278,0.062,0.116,0.122,0.07,0.164,0.136,0.128,0.23,0.0,0.104,0.208,0.11,0.272,0.2,0.192,0.416,0.122
